"Species.Name","AOU","Region","Region.Name","shrunk_trend","shrunk_trend_lci","shrunk_trend_uci","Original_Trend","Original_Trend_lci","Original_Trend_uci"
"Pine Grosbeak",5150,"S15","Sierra Nevada                           ",-0.747555655659737,-3.53308364841914,2.18058924112436,-1.54,-6.33,2.83
"Purple Finch",5170,"S15","Sierra Nevada                           ",-1.43130375063478,-2.60585791134697,-0.241123834890817,-1.59,-3,-0.41
"Cassin's Finch",5180,"S15","Sierra Nevada                           ",-0.634476923056973,-2.20825455081045,0.95667288738846,-0.73,-2.44,1.05
"House Finch",5190,"S15","Sierra Nevada                           ",-1.19554567518082,-3.0221117242392,0.721000451588764,-1.59,-3.92,0.45
"Red Crossbill",5210,"S15","Sierra Nevada                           ",-0.453555876416804,-3.27846569771917,2.44966463912938,-0.89,-5.34,3.14
"American Goldfinch",5290,"S15","Sierra Nevada                           ",-2.39339952868687,-4.65617774634481,-0.11733085688878,-3.76,-6.85,-1.29
"Lesser Goldfinch",5300,"S15","Sierra Nevada                           ",-0.547455342965254,-2.39122876661959,1.33371363813969,-0.63,-2.82,1.54
"Lawrence's Goldfinch",5310,"S15","Sierra Nevada                           ",-1.15113689974959,-3.9089529575554,1.67735012663676,-2.47,-6.9,1.77
"Pine Siskin",5330,"S15","Sierra Nevada                           ",-0.698272440775794,-3.51599944882632,2.31192779699748,-1.54,-5.79,3.44
"Vesper Sparrow",5400,"S15","Sierra Nevada                           ",0.13816860497938,-1.46167250772683,1.76710933235682,0.18,-1.46,2.12
"Savannah Sparrow",5420,"S15","Sierra Nevada                           ",0.1965192611857,-2.13373862270953,2.50727976171681,0.46,-2.12,3.7
"Grasshopper Sparrow",5460,"S15","Sierra Nevada                           ",-0.507132405594215,-3.44606454103466,2.51315407592364,-1.21,-6.22,4.32
"Lark Sparrow",5520,"S15","Sierra Nevada                           ",-1.05558149390445,-3.08534309552598,0.964271148948107,-1.49,-4.08,1.02
"White-crowned Sparrow",5540,"S15","Sierra Nevada                           ",-1.34417201992712,-2.93079202689126,0.184790790518901,-1.6,-3.43,-0.08
"Chipping Sparrow",5600,"S15","Sierra Nevada                           ",-3.30798972315756,-4.40961577187124,-2.16622881720835,-3.67,-4.88,-2.52
"Brewer's Sparrow",5620,"S15","Sierra Nevada                           ",-0.431663986814673,-1.95821496924231,1.10516437100179,-0.48,-2.2,1.27
"Black-chinned Sparrow",5650,"S15","Sierra Nevada                           ",-0.646465751349122,-3.57623431677135,2.20181744426425,-1.52,-6.5,3.38
"Black-throated Sparrow",5730,"S15","Sierra Nevada                           ",-0.0239748163615054,-3.17586262023236,3.11065516518094,0.71,-5.23,7.19
"Rufous-crowned Sparrow",5800,"S15","Sierra Nevada                           ",1.3908090566931,-1.14310495254259,4.18900767945829,3.02,-0.66,6.97
"Song Sparrow",5810,"S15","Sierra Nevada                           ",0.624362120143252,-0.313089164119576,1.55434053771847,0.67,-0.14,1.76
"Lincoln's Sparrow",5830,"S15","Sierra Nevada                           ",0.292962555217109,-1.67540660644247,2.33451803143396,0.51,-1.84,2.91
"Fox Sparrow",5850,"S15","Sierra Nevada                           ",-0.628559670837848,-1.44477729965534,0.175841764457639,-0.65,-1.45,0.19
"Spotted Towhee",5880,"S15","Sierra Nevada                           ",-0.0317222083720354,-0.82128280295452,0.746992508090516,-0.02,-0.8,0.82
"Green-tailed Towhee",5900,"S15","Sierra Nevada                           ",-0.196721746586704,-1.12321325866476,0.713370258326783,-0.2,-1.22,0.65
"California Towhee",5911,"S15","Sierra Nevada                           ",0.458629388339451,-0.69966692981745,1.65618728311871,0.55,-0.62,1.88
"Black-headed Grosbeak",5960,"S15","Sierra Nevada                           ",-0.233598684526774,-0.986524812911641,0.521208355280997,-0.24,-1.01,0.53
"Lazuli Bunting",5990,"S15","Sierra Nevada                           ",2.22080032821841,0.439189744342318,4.08824364704431,2.92,1.04,5.03
"Western Tanager",6070,"S15","Sierra Nevada                           ",0.224617548072108,-0.386386241950107,0.827541942264488,0.24,-0.39,0.91
"Cliff Swallow",6120,"S15","Sierra Nevada                           ",-1.18292254346533,-2.88702344576528,0.580660102950229,-1.46,-3.38,0.58
"Barn Swallow",6130,"S15","Sierra Nevada                           ",-2.26464135740331,-3.57504676568145,-0.936841905452935,-2.61,-4.08,-1.2
"Tree Swallow",6140,"S15","Sierra Nevada                           ",0.854975503560716,-0.787316706284811,2.57100786136643,1.15,-0.58,3.3
"Violet-green Swallow",6150,"S15","Sierra Nevada                           ",-1.23224165078195,-2.89081567247315,0.416883110363972,-1.49,-3.47,0.23
"Northern Rough-winged Swallow",6170,"S15","Sierra Nevada                           ",-0.742834683813725,-2.4314577044962,0.98558125742507,-0.9,-2.96,0.85
"Cedar Waxwing",6190,"S15","Sierra Nevada                           ",-0.380640141115994,-3.67450318838649,2.96177996450769,-1.26,-12.51,5.03
"Phainopepla",6200,"S15","Sierra Nevada                           ",0.420901457818987,-2.28353053509594,3.17897099022123,1.23,-2.65,6.16
"Warbling Vireo",6270,"S15","Sierra Nevada                           ",-0.0301933540549523,-0.97943769589991,0.905752446594904,-0.01,-0.97,1.03
"Cassin's Vireo",6291,"S15","Sierra Nevada                           ",2.3228570715023,1.11601285089525,3.53064634064234,2.62,1.39,3.91
"Plumbeous Vireo",6292,"S15","Sierra Nevada                           ",-2.63467967861666,-5.89107931787719,0.563642522197962,-11.29,-17.85,-5.27
"Hutton's Vireo",6320,"S15","Sierra Nevada                           ",2.69466810139975,0.670735565781889,4.79515027469993,3.83,1.54,6.25
"Nashville Warbler",6450,"S15","Sierra Nevada                           ",-0.630630256266452,-1.83772661674061,0.597623353276235,-0.69,-1.95,0.55
"Orange-crowned Warbler",6460,"S15","Sierra Nevada                           ",-0.219335336655021,-1.81854816636036,1.44149714975621,-0.2,-1.96,1.67
"Yellow Warbler",6520,"S15","Sierra Nevada                           ",-0.538827802656948,-1.6378728329308,0.580531042755366,-0.58,-1.74,0.63
"Black-throated Gray Warbler",6650,"S15","Sierra Nevada                           ",-0.646199336413161,-2.02019305604765,0.75137166979645,-0.72,-2.21,0.8
"Hermit Warbler",6690,"S15","Sierra Nevada                           ",-0.65085455114259,-1.67275784517496,0.450021887024021,-0.69,-1.78,0.44
"MacGillivray's Warbler",6800,"S15","Sierra Nevada                           ",0.651711664688479,-0.416334100779037,1.74117126998439,0.75,-0.35,1.95
"Common Yellowthroat",6810,"S15","Sierra Nevada                           ",-0.227047670434569,-2.33582556763399,1.9116179797092,-0.27,-3.19,2.1
"Yellow-breasted Chat",6830,"S15","Sierra Nevada                           ",-0.147068029078125,-2.06660614959843,1.75262632922783,-0.13,-2.5,2.15
"Wilson's Warbler",6850,"S15","Sierra Nevada                           ",-1.65088676039528,-3.27528183967381,-0.0193558455870024,-2.03,-3.8,-0.07
"House Sparrow",6882,"S15","Sierra Nevada                           ",-0.180057530593249,-1.85499876632853,1.46506238076119,-0.17,-1.92,1.78
"American Dipper",7010,"S15","Sierra Nevada                           ",-0.426675953883268,-1.65340151497488,0.80764788993657,-0.46,-2.2,0.42
"Sage Thrasher",7020,"S15","Sierra Nevada                           ",0.214081140835798,-2.56197393652036,3.14965443760285,0.88,-3.16,5.94
"Northern Mockingbird",7030,"S15","Sierra Nevada                           ",-0.366688685405721,-2.36799710256813,1.71423486772842,-0.44,-3.31,1.73
"California Thrasher",7100,"S15","Sierra Nevada                           ",-0.763391021400117,-2.51142414725297,1.06523153683462,-0.98,-3.34,0.87
"Rock Wren",7150,"S15","Sierra Nevada                           ",-0.105133619448901,-1.8421564467741,1.68536601379841,-0.1,-2.03,2.14
"Canyon Wren",7170,"S15","Sierra Nevada                           ",0.382444996917613,-1.70253487339607,2.49965700839387,0.73,-1.49,3.68
"Bewick's Wren",7190,"S15","Sierra Nevada                           ",-1.1872739127267,-3.13115474001151,0.741303859597861,-1.58,-3.97,0.62
"House Wren",7210,"S15","Sierra Nevada                           ",-0.137744265424416,-1.60521370860368,1.35974285108852,-0.13,-1.74,1.46
"Pacific Wren",7221,"S15","Sierra Nevada                           ",0.861592603414117,-1.26616543590622,2.96064958902493,1.38,-1.04,4.17
"Brown Creeper",7260,"S15","Sierra Nevada                           ",-0.84158272939397,-2.07412358117293,0.399419439367256,-0.92,-2.24,0.32
"White-breasted Nuthatch",7270,"S15","Sierra Nevada                           ",-1.43688814598637,-2.96425110559287,0.10550077683354,-1.67,-3.4,-0.03
"Red-breasted Nuthatch",7280,"S15","Sierra Nevada                           ",-0.0123966938573267,-1.29835711983902,1.19796862363118,0.02,-1.36,1.39
"Pygmy Nuthatch",7300,"S15","Sierra Nevada                           ",-1.61328417788572,-3.46527658815089,0.263716668220151,-2.11,-4.31,0.18
"Oak Titmouse",7330,"S15","Sierra Nevada                           ",-0.231917071999156,-1.63883588850893,1.2129461747109,-0.26,-2.01,1.02
"Juniper Titmouse",7331,"S15","Sierra Nevada                           ",-0.103136587426983,-2.42679987866403,2.17841987088973,-0.06,-2.97,3.11
"Mountain Chickadee",7380,"S15","Sierra Nevada                           ",-1.64221895368636,-2.58410782845855,-0.620133021268661,-1.76,-2.8,-0.72
"Chestnut-backed Chickadee",7410,"S15","Sierra Nevada                           ",0.404368610844736,-2.31734383138894,3.26719190705997,1.26,-2.51,6.74
"Wrentit",7420,"S15","Sierra Nevada                           ",-0.584890196248661,-1.67723753409658,0.481048722727797,-0.61,-1.73,0.54
"Bushtit",7430,"S15","Sierra Nevada                           ",-1.26064275259208,-3.51585197456531,1.01514153392978,-1.98,-5.19,0.72
"Golden-crowned Kinglet",7480,"S15","Sierra Nevada                           ",-0.424045748418674,-2.05100122577207,1.19625602735937,-0.47,-2.18,1.38
"Ruby-crowned Kinglet",7490,"S15","Sierra Nevada                           ",-1.56646685328456,-4.26984713318192,1.15312363936107,-3.12,-6.82,1.05
"Blue-gray Gnatcatcher",7510,"S15","Sierra Nevada                           ",2.70465391317576,0.46608414351514,4.94007204995585,4.37,1.71,7.38
"Townsend's Solitaire",7540,"S15","Sierra Nevada                           ",0.0868379758329461,-1.31783333034156,1.43385196053536,0.15,-1.34,1.6
"Swainson's Thrush",7580,"S15","Sierra Nevada                           ",-0.330922004450202,-2.59576638420196,2.03429240160294,-0.41,-3.46,2.62
"Hermit Thrush",7590,"S15","Sierra Nevada                           ",-0.367628197134837,-1.5937750189922,0.866424058357048,-0.41,-1.72,0.93
"American Robin",7610,"S15","Sierra Nevada                           ",-1.41315483457191,-2.00572426364895,-0.805069858292995,-1.45,-2.08,-0.87
"Western Bluebird",7670,"S15","Sierra Nevada                           ",0.554154284643873,-1.00892093843943,2.23552488179252,0.73,-1.05,2.6
"Mountain Bluebird",7680,"S15","Sierra Nevada                           ",-1.04335173380079,-3.02428088299349,0.97691754905041,-1.41,-3.97,0.85
"Eurasian Collared-Dove",22860,"S15","Sierra Nevada                           ",1.7700525473044,-1.73035675082362,5.41610855739884,16.83,7.03,30.15
"Western & Clark's Grebe",30010,"S15","Sierra Nevada                           ",-0.00847667819870124,-2.36354877499236,2.32825879794196,0.14,-2.76,3.29
"Mallard",31320,"S15","Sierra Nevada                           ",0.561018235188115,-1.81148264949261,2.87706805985346,1.04,-1.7,4.18
"Great Blue Heron",31940,"S15","Sierra Nevada                           ",0.500094572168605,-1.6181802172383,2.77765066474699,0.88,-1.68,3.64
"Red-tailed Hawk",33370,"S15","Sierra Nevada                           ",0.114512438865253,-1.06485602403268,1.26032862594644,0.13,-1.03,1.35
"Northern Flicker",34120,"S15","Sierra Nevada                           ",-0.30190463756294,-1.41824202491971,0.803761660728795,-0.32,-1.47,0.82
"Cordilleran & Pacific-slope Flycatcher",34641,"S15","Sierra Nevada                           ",0.673576842961188,-0.585082635469816,1.99568584301319,0.81,-0.52,2.22
"Alder & Willow Flycatcher",34660,"S15","Sierra Nevada                           ",-1.13222201967666,-3.11713428458771,0.975172361338713,-1.54,-3.95,0.79
"California & Woodhouse's Scrub-Jay",34810,"S15","Sierra Nevada                           ",-0.529463163452131,-1.68380847196525,0.707249575166515,-0.58,-1.97,0.6
"Dark-eyed Junco",35670,"S15","Sierra Nevada                           ",-1.21700838775622,-2.17677101992869,-0.272697585232303,-1.29,-2.3,-0.37
"Sagebrush & Bell's Sparrow",35740,"S15","Sierra Nevada                           ",-0.283911114449137,-3.36796751884702,3.00842561643749,-0.52,-8.89,5.28
"Yellow-rumped Warbler",36550,"S15","Sierra Nevada                           ",-0.0138999553239043,-0.944741438951308,0.863165875139191,0.01,-0.87,1.01
"Eared Grebe",40,"S33","Sonoran and Mojave Deserts              ",-0.307469884105179,-3.73799093547432,3.19751287761957,-3.43,-12.01,4.5
"Pied-billed Grebe",60,"S33","Sonoran and Mojave Deserts              ",0.907979555054412,-1.38647505029142,3.25116951685093,1.33,-1.03,5.07
"Ring-billed Gull",540,"S33","Sonoran and Mojave Deserts              ",0.392748142521122,-2.88781223672745,3.8233739423306,0.86,-5.95,9.38
"Double-crested Cormorant",1200,"S33","Sonoran and Mojave Deserts              ",1.26449348282866,-1.80792152337946,4.46746931344663,3.81,-2.1,10.03
"Cinnamon Teal",1410,"S33","Sonoran and Mojave Deserts              ",0.622004989449065,-1.9741125997756,3.22827141662269,0.99,-2.44,4.92
"Ruddy Duck",1670,"S33","Sonoran and Mojave Deserts              ",0.422236614494596,-2.74093711266445,3.59759166388176,0.83,-4.96,7.95
"White-faced Ibis",1870,"S33","Sonoran and Mojave Deserts              ",1.10202590013506,-2.57102714422295,4.69239758849938,25.97,8.41,56.96
"Least Bittern",1910,"S33","Sonoran and Mojave Deserts              ",1.11931836912519,-1.66367081972965,4.09569203069895,2.77,-0.77,9.54
"Great Egret",1960,"S33","Sonoran and Mojave Deserts              ",1.72591937059514,-0.945975359340773,4.51141198294245,3.37,-0.26,7.72
"Snowy Egret",1970,"S33","Sonoran and Mojave Deserts              ",1.34382501843453,-1.27775152046422,3.98532492567969,2.39,-1.22,6.23
"Cattle Egret",2001,"S33","Sonoran and Mojave Deserts              ",0.802991813318958,-2.27568481014093,3.86882934943802,2.13,-3.26,8.12
"Green Heron",2010,"S33","Sonoran and Mojave Deserts              ",0.648157915633643,-1.12904965792077,2.35059298754399,0.75,-1.06,2.76
"Black-crowned Night-Heron",2020,"S33","Sonoran and Mojave Deserts              ",-0.0926432245447353,-2.54129298119502,2.44410343060186,-0.43,-3.96,3.09
"Virginia Rail",2120,"S33","Sonoran and Mojave Deserts              ",0.163361643076106,-2.21581762311831,2.7130872973799,0.13,-2.44,3.97
"Common Gallinule",2190,"S33","Sonoran and Mojave Deserts              ",-0.311566359890296,-3.31852954336682,2.8089445148164,-1.46,-6.77,3.65
"American Coot",2210,"S33","Sonoran and Mojave Deserts              ",-0.18431427132426,-2.95905684829882,2.64206880500853,-0.85,-5.07,3.93
"American Avocet",2250,"S33","Sonoran and Mojave Deserts              ",-0.559172034047717,-3.56499442660424,2.5982388819188,-2.45,-8.46,2.88
"Black-necked Stilt",2260,"S33","Sonoran and Mojave Deserts              ",0.117798495950263,-2.3553377010686,2.69518206847151,-0.1,-4.21,2.86
"Spotted Sandpiper",2630,"S33","Sonoran and Mojave Deserts              ",-1.25101806917181,-3.5996422195899,1.20144544948801,-2.33,-5.42,0.75
"Killdeer",2730,"S33","Sonoran and Mojave Deserts              ",0.691044026322398,-0.320786988212456,1.71286897783044,0.72,-0.36,1.84
"Chukar",2882,"S33","Sonoran and Mojave Deserts              ",0.809543004839675,-2.22229522755213,4.0914494995525,2.16,-3.62,8.77
"California Quail",2940,"S33","Sonoran and Mojave Deserts              ",2.76411601343942,0.506878267522633,4.99374153783608,4.03,1.5,6.86
"Gambel's Quail",2950,"S33","Sonoran and Mojave Deserts              ",0.850982805899816,-1.14399886956227,2.77250196796493,1.06,-1.14,3.26
"Ring-necked Pheasant",3091,"S33","Sonoran and Mojave Deserts              ",1.83442110938045,-0.993087355358079,4.83324282723212,4.09,0.02,9
"Band-tailed Pigeon",3120,"S33","Sonoran and Mojave Deserts              ",-0.219296276770329,-2.62801480595807,2.28395850328098,-0.66,-4.06,2.75
"Rock Pigeon",3131,"S33","Sonoran and Mojave Deserts              ",2.920912401821,0.844063646718518,4.96289082136847,4.01,1.63,6.44
"Mourning Dove",3160,"S33","Sonoran and Mojave Deserts              ",-1.31033169328047,-2.19999321959849,-0.391273827563887,-1.4,-2.35,-0.47
"White-winged Dove",3190,"S33","Sonoran and Mojave Deserts              ",-0.00285165585541746,-1.02764087048881,1.04780726515779,-0.04,-1.16,1
"Common Ground-Dove",3200,"S33","Sonoran and Mojave Deserts              ",-1.02890880245079,-3.06773324265497,1.03752120547983,-1.57,-4.1,0.58
"Inca Dove",3210,"S33","Sonoran and Mojave Deserts              ",-1.59745767129979,-3.85647376318029,0.794176382186879,-3.05,-6.12,0.03
"Turkey Vulture",3250,"S33","Sonoran and Mojave Deserts              ",2.78856520995335,1.24699588480669,4.38533926195811,3.31,1.66,5.07
"Black Vulture",3260,"S33","Sonoran and Mojave Deserts              ",0.795495869548255,-1.94760523859149,3.76142888975981,1.75,-2.82,6.68
"White-tailed Kite",3280,"S33","Sonoran and Mojave Deserts              ",-0.0792771234595179,-2.85786446949565,2.86968551359351,-0.46,-5.16,3.65
"Northern Harrier",3310,"S33","Sonoran and Mojave Deserts              ",1.05676815021298,-0.894531980952823,2.98731435775195,1.34,-0.67,3.88
"Cooper's Hawk",3330,"S33","Sonoran and Mojave Deserts              ",0.0939555506556933,-1.99874117572234,2.31828360945203,-0.01,-2.62,2.61
"Harris's Hawk",3350,"S33","Sonoran and Mojave Deserts              ",0.29188411037289,-2.03090732749763,2.72113847896517,0.41,-2.45,3.78
"Red-shouldered Hawk",3390,"S33","Sonoran and Mojave Deserts              ",0.0790038637067055,-2.47944704884486,2.80249576146283,-0.2,-4.04,3.78
"Swainson's Hawk",3420,"S33","Sonoran and Mojave Deserts              ",0.425071108259879,-1.66214066734535,2.49604699641133,0.47,-1.99,3.23
"Golden Eagle",3490,"S33","Sonoran and Mojave Deserts              ",-0.18559404791293,-1.41279003196545,1.01363051386403,-0.25,-1.74,0.89
"Prairie Falcon",3550,"S33","Sonoran and Mojave Deserts              ",0.906731077993268,-0.462440015680351,2.26458073946476,0.99,-0.66,2.33
"Peregrine Falcon",3560,"S33","Sonoran and Mojave Deserts              ",0.660740678476563,-2.43413063416124,3.86767840437717,1.56,-4.04,7.97
"American Kestrel",3600,"S33","Sonoran and Mojave Deserts              ",0.0486744582328293,-1.03185728513199,1.09615804563271,0.03,-1.1,1.11
"Crested Caracara",3620,"S33","Sonoran and Mojave Deserts              ",1.61141732951701,-1.58876277310606,5.08462736795973,7.88,0.11,17.07
"Osprey",3640,"S33","Sonoran and Mojave Deserts              ",-0.0236723515347368,-2.88051685067089,2.9273665656788,-0.64,-5.68,4.24
"Barn Owl",3650,"S33","Sonoran and Mojave Deserts              ",1.23064572686154,-1.08172145269851,3.62725602600156,1.91,-1.06,5.11
"Western Screech-Owl",3732,"S33","Sonoran and Mojave Deserts              ",0.087472705362268,-1.6563802889117,1.75355217115096,0.02,-1.82,2.09
"Great Horned Owl",3750,"S33","Sonoran and Mojave Deserts              ",2.15985236578532,0.408624263681939,3.9590974661737,2.77,0.69,4.73
"Burrowing Owl",3780,"S33","Sonoran and Mojave Deserts              ",0.035219362660078,-1.72437355442199,1.77991385717946,-0.05,-2.15,2.09
"Greater Roadrunner",3850,"S33","Sonoran and Mojave Deserts              ",-0.745701676814322,-2.01522578305416,0.562153641782235,-0.91,-2.27,0.5
"Belted Kingfisher",3900,"S33","Sonoran and Mojave Deserts              ",-0.0664226871294963,-2.43155639624629,2.28297896711606,-0.27,-3.56,2.63
"Hairy Woodpecker",3930,"S33","Sonoran and Mojave Deserts              ",0.903548262001302,-1.0417968842849,2.83133791723615,1.12,-1.08,3.45
"Downy Woodpecker",3940,"S33","Sonoran and Mojave Deserts              ",0.429585277257043,-1.85030691791432,2.66674098630357,0.49,-2.06,3.39
"Ladder-backed Woodpecker",3960,"S33","Sonoran and Mojave Deserts              ",0.847893440826064,-0.28246607341497,1.95743446662365,0.91,-0.22,2.14
"Nuttall's Woodpecker",3970,"S33","Sonoran and Mojave Deserts              ",-0.00535691757436146,-1.46300191775568,1.46756533315978,-0.04,-1.56,1.68
"Gila Woodpecker",4110,"S33","Sonoran and Mojave Deserts              ",-0.00528809027810702,-0.815212712200395,0.808352970684097,-0.01,-1.2,0.52
"Gilded Flicker",4140,"S33","Sonoran and Mojave Deserts              ",-0.10037357874032,-1.41359347333759,1.23300673242998,-0.15,-2.23,0.58
"Common Poorwill",4180,"S33","Sonoran and Mojave Deserts              ",0.854544932806216,-1.09139581005382,2.78088855133271,1.07,-1.15,3.44
"Lesser Nighthawk",4210,"S33","Sonoran and Mojave Deserts              ",0.0566258292483326,-0.642739178686885,0.739397420082109,0.05,-0.42,0.96
"White-throated Swift",4250,"S33","Sonoran and Mojave Deserts              ",-0.319762995769517,-2.0613975279751,1.42663189807126,-0.52,-2.63,1.39
"Black-chinned Hummingbird",4290,"S33","Sonoran and Mojave Deserts              ",0.51306778225225,-0.902123918048283,1.97747512558576,0.54,-0.96,2.17
"Costa's Hummingbird",4300,"S33","Sonoran and Mojave Deserts              ",0.590971513127582,-1.94337389389046,3.17080350160354,0.91,-2.67,4.4
"Anna's Hummingbird",4310,"S33","Sonoran and Mojave Deserts              ",1.71790490549159,-0.447794741658403,3.96015909951842,2.5,-0.4,5.02
"Western Kingbird",4470,"S33","Sonoran and Mojave Deserts              ",-1.2860956907716,-2.30849322458625,-0.246083723616835,-1.41,-2.53,-0.41
"Cassin's Kingbird",4480,"S33","Sonoran and Mojave Deserts              ",0.0747889237107243,-2.85351736517246,2.87599716138193,-0.17,-5.02,4.43
"Brown-crested Flycatcher",4530,"S33","Sonoran and Mojave Deserts              ",1.07126088671162,-1.17594000369513,3.54378024407176,1.68,-1.38,4.91
"Ash-throated Flycatcher",4540,"S33","Sonoran and Mojave Deserts              ",0.890556476847674,-0.210172669170613,2.01062432262008,0.96,-0.2,2.1
"Say's Phoebe",4570,"S33","Sonoran and Mojave Deserts              ",1.36637204093104,0.372991172334407,2.41117875375098,1.47,0.44,2.53
"Black Phoebe",4580,"S33","Sonoran and Mojave Deserts              ",2.04250072243373,0.458326940840023,3.62166531164443,2.41,0.73,4.1
"Olive-sided Flycatcher",4590,"S33","Sonoran and Mojave Deserts              ",-0.594245342036623,-3.05589270927075,1.77213536897862,-1.32,-4.8,1.65
"Western Wood-Pewee",4620,"S33","Sonoran and Mojave Deserts              ",-0.65273533252139,-2.2899089078522,1.0042598294262,-0.9,-2.94,0.73
"Gray Flycatcher",4691,"S33","Sonoran and Mojave Deserts              ",-0.120860174694702,-2.826833193063,2.76667728001439,-0.73,-6.38,3.03
"Vermilion Flycatcher",4710,"S33","Sonoran and Mojave Deserts              ",1.13740479945469,-1.3639148617791,3.82175679443395,2.07,-1.14,6.45
"Horned Lark",4740,"S33","Sonoran and Mojave Deserts              ",-1.18773959503841,-2.7861831033314,0.36474301702929,-1.51,-3.29,0.14
"Common Raven",4860,"S33","Sonoran and Mojave Deserts              ",2.5253517439094,1.60707738820002,3.50636768481008,2.69,1.69,3.68
"Chihuahuan Raven",4870,"S33","Sonoran and Mojave Deserts              ",-0.183120531799656,-3.47082098603201,3.1924982327358,-1.99,-10.94,3.39
"American Crow",4880,"S33","Sonoran and Mojave Deserts              ",0.304607164241936,-1.41253855364803,2.07563211272793,0.34,-1.34,2.64
"Pinyon Jay",4920,"S33","Sonoran and Mojave Deserts              ",-0.263230449551309,-2.93829062031384,2.47598239652973,-0.93,-5.29,2.92
"European Starling",4930,"S33","Sonoran and Mojave Deserts              ",0.0106087292179471,-1.32438104054506,1.3791963673595,-0.03,-1.47,1.35
"Brown-headed Cowbird",4950,"S33","Sonoran and Mojave Deserts              ",-1.47114824850129,-2.7206557833968,-0.189335929962409,-1.72,-3.06,-0.4
"Bronzed Cowbird",4960,"S33","Sonoran and Mojave Deserts              ",-1.19042918158494,-3.89444718078868,1.52016115078254,-2.92,-7.32,0.43
"Yellow-headed Blackbird",4970,"S33","Sonoran and Mojave Deserts              ",0.102555671058901,-2.15232854116569,2.35991274062956,-0.07,-2.67,3.04
"Red-winged Blackbird",4980,"S33","Sonoran and Mojave Deserts              ",-0.797332597293433,-1.78100243812383,0.171706725015919,-0.88,-2.02,0.05
"Tricolored Blackbird",5000,"S33","Sonoran and Mojave Deserts              ",0.166175633621701,-3.24942673772287,3.63918696502397,-0.44,-8.93,9.37
"Western Meadowlark",5011,"S33","Sonoran and Mojave Deserts              ",-0.476556235184633,-2.06635342010912,1.15311467407819,-0.66,-2.66,0.84
"Scott's Oriole",5040,"S33","Sonoran and Mojave Deserts              ",-1.02692614186684,-2.26079629839925,0.176953599806606,-1.21,-2.58,0.02
"Hooded Oriole",5050,"S33","Sonoran and Mojave Deserts              ",-1.02141495218024,-2.84249527592711,0.853893012809311,-1.49,-3.78,0.53
"Bullock's Oriole",5080,"S33","Sonoran and Mojave Deserts              ",-0.204579831883141,-1.3735690560924,1.01798168425843,-0.28,-1.63,0.99
"Brewer's Blackbird",5100,"S33","Sonoran and Mojave Deserts              ",-0.405625770446466,-2.47235800636808,1.67827610329054,-0.69,-3.17,1.75
"Great-tailed Grackle",5120,"S33","Sonoran and Mojave Deserts              ",1.89233846477191,-0.029972228678854,3.82337275972158,2.49,0.39,4.91
"House Finch",5190,"S33","Sonoran and Mojave Deserts              ",-0.630816224333037,-1.68853085780222,0.437763850498565,-0.73,-1.76,0.47
"American Goldfinch",5290,"S33","Sonoran and Mojave Deserts              ",0.31510077960943,-2.20540334725986,2.87471642486747,0.3,-3.11,3.96
"Lesser Goldfinch",5300,"S33","Sonoran and Mojave Deserts              ",0.716359329593396,-1.3824471218882,2.83579017425257,0.9,-1.47,3.61
"Lawrence's Goldfinch",5310,"S33","Sonoran and Mojave Deserts              ",-0.703949169922372,-3.82198404033582,2.4490840401205,-3.33,-9.6,1.93
"Lark Sparrow",5520,"S33","Sonoran and Mojave Deserts              ",-0.0468304010712001,-1.82652380312768,1.76538212269098,-0.11,-2.22,1.97
"Chipping Sparrow",5600,"S33","Sonoran and Mojave Deserts              ",-0.349968601506679,-2.35902043912906,1.74557273213843,-0.59,-3.23,1.91
"Brewer's Sparrow",5620,"S33","Sonoran and Mojave Deserts              ",-0.338139069349223,-3.46577835473688,2.78132053992204,-2.06,-7.29,5
"Black-chinned Sparrow",5650,"S33","Sonoran and Mojave Deserts              ",-0.440075019869741,-3.35632708931195,2.48658072606566,-1.63,-6.21,3.17
"Black-throated Sparrow",5730,"S33","Sonoran and Mojave Deserts              ",0.434122560438012,-1.35494142392643,2.25550479706385,0.49,-1.54,2.64
"Rufous-crowned Sparrow",5800,"S33","Sonoran and Mojave Deserts              ",0.511138571928846,-2.38943803540139,3.44407137428293,0.85,-3.42,5.7
"Song Sparrow",5810,"S33","Sonoran and Mojave Deserts              ",1.41479404934963,-0.0529138455959934,2.91156808154958,1.66,0.01,3.32
"Spotted Towhee",5880,"S33","Sonoran and Mojave Deserts              ",-0.341670459054743,-2.22472278192466,1.58201539792526,-0.57,-2.71,1.7
"Green-tailed Towhee",5900,"S33","Sonoran and Mojave Deserts              ",0.184510096900694,-2.60919272541072,3.25652718748549,0.12,-4.49,5.3
"Canyon Towhee",5910,"S33","Sonoran and Mojave Deserts              ",-0.439048150886061,-2.41268160177002,1.59916489218651,-0.72,-3.5,1.29
"California Towhee",5911,"S33","Sonoran and Mojave Deserts              ",0.611501653680347,-1.12431420385789,2.34235285239641,0.76,-0.7,3.2
"Abert's Towhee",5920,"S33","Sonoran and Mojave Deserts              ",0.0138937609971123,-0.762917425215343,0.794618587053407,0,-0.35,1.28
